edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
137,79,219,220,0.578409357298223,0.95,1.0,7.076550212491416,354.37638845119216,1.1006965915488953,1.0,33.696146854694284,lattice
138,79,220,221,0.7166913471614981,0.95,1.0,5.71116545010194,186.28342962382152,1.1006965915488953,1.0,33.21360390537633,lattice
139,79,221,222,0.7166913471614985,0.95,1.0,5.711165450101936,186.28342962382126,1.1006965915488953,1.0,32.678831483225615,lattice
140,79,222,223,0.578409357298223,0.95,1.0,7.076550212491416,354.37638845119216,1.1006965915488953,1.0,32.00020941084141,lattice
141,79,223,224,0.6433011964828399,0.95,1.0,6.3627160693536,257.5891885305972,1.1006965915488953,1.0,31.316530176058176,lattice
142,79,224,55,0.6035479927648711,0.95,1.0,6.781801794327829,311.914294846041,1.1006965915488953,1.0,30.501777314347002,lattice
143,80,55,225,0.60354799276487,0.95,1.0,6.7818017943278415,311.9142948460427,1.100696591548895,1.0,27.313414105245172,lattice
144,80,225,226,0.6433011964828412,0.95,1.0,6.362716069353587,257.58918853059555,1.100696591548895,1.0,27.0341608707543,lattice
145,80,226,227,0.5784093572982221,0.95,1.0,7.076550212491426,354.37638845119375,1.100696591548895,1.0,26.796313159411135,lattice
146,80,227,228,0.7166913471614971,0.95,1.0,5.711165450101948,186.2834296238224,1.100696591548895,1.0,26.554383993862096,lattice
147,80,228,229,0.7166913471615003,0.95,1.0,5.711165450101922,186.28342962381987,1.100696591548895,1.0,26.288711084573336,lattice
148,80,229,230,0.5784093572982221,0.95,1.0,7.076550212491426,354.37638845119375,1.100696591548895,1.0,25.9981629742013,lattice
149,80,230,231,0.6433011964828412,0.95,1.0,6.362716069353587,257.58918853059555,1.100696591548895,1.0,25.715494562894968,lattice
150,80,231,56,0.6035479927648708,0.95,1.0,6.7818017943278335,311.9142948460415,1.100696591548895,1.0,25.448121941872227,lattice
151,81,55,72,4.618798691307903,1.0720078613281245,1.0,1.000005143062912,1.0000154292680892,1.0,1.0,23.450166885770596,lattice
152,82,56,232,0.603547992764868,0.95,1.0,6.781801794327865,311.9142948460458,1.100696591548895,1.0,27.728384930442985,lattice
153,82,232,233,0.6433011964828438,0.95,1.0,6.362716069353562,257.5891885305925,1.100696591548895,1.0,27.328878171779692,lattice
154,82,233,234,0.578409357298223,0.95,1.0,7.076550212491416,354.37638845119216,1.100696591548895,1.0,26.968370891102044,lattice
155,82,234,235,0.7166913471614973,0.95,1.0,5.711165450101946,186.28342962382217,1.100696591548895,1.0,26.5942479722181,lattice
156,82,235,236,0.7166913471614967,0.95,1.0,5.711165450101951,186.28342962382263,1.100696591548895,1.0,26.239903918584552,lattice
157,82,236,237,0.578409357298223,0.95,1.0,7.076550212491416,354.37638845119216,1.100696591548895,1.0,25.858106566210836,lattice
158,82,237,238,0.6433011964828409,0.95,1.0,6.36271606935359,257.589188530596,1.100696591548895,1.0,25.498271149685124,lattice
159,82,238,57,0.6035479927648709,0.95,1.0,6.781801794327832,311.91429484604134,1.100696591548895,1.0,25.160558105250573,lattice
160,83,57,239,0.6035479927648705,0.95,1.0,6.781801794327837,311.91429484604197,1.1006965915488949,1.0,23.349313082881373,lattice
161,83,239,240,0.6433011964828403,0.95,1.0,6.362716069353596,257.58918853059663,1.1006965915488949,1.0,23.324145726937108,lattice
162,83,240,241,0.5784093572982221,0.95,1.0,7.076550212491426,354.37638845119375,1.1006965915488949,1.0,23.303324209195786,lattice
163,83,241,242,0.7166913471614972,0.95,1.0,5.711165450101947,186.28342962382223,1.1006965915488949,1.0,23.29351691810928,lattice
164,83,242,243,0.7166913471615005,0.95,1.0,5.7111654501019204,186.2834296238197,1.1006965915488949,1.0,23.311319350460913,lattice
165,83,243,244,0.5784093572982218,0.95,1.0,7.076550212491429,354.3763884511941,1.1006965915488949,1.0,23.35687855017099,lattice
166,83,244,245,0.6433011964828402,0.95,1.0,6.3627160693535965,257.5891885305968,1.1006965915488949,1.0,23.442589762120612,lattice
167,83,245,58,0.603547992764871,0.95,1.0,6.781801794327831,311.9142948460411,1.1006965915488949,1.0,23.490136742745182,lattice
168,84,57,246,0.6035475787739124,0.95,1.0,6.78180644616428,311.91493669992826,1.10069673115382,1.0,23.472572778508805,lattice
169,84,246,247,0.6433008080747308,0.95,1.0,6.362719910994223,257.5896551076113,1.10069673115382,1.0,23.181411084517165,lattice
170,84,247,248,0.5784089253145144,0.95,1.0,7.076555497600741,354.3771824479692,1.10069673115382,1.0,22.923796313371845,lattice
